Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
863,"[0.23529417764705712, 0.08235291117647146, 0.2352940926470602, 0.23529409264705964, 0.034482757020689606]","[0.23529417755577967, 0.08235291122211008, 0.23529409268509177, 0.23529409268509185, 0.034482757658300514]","[0.3294116447058857, 0.24137929914482725, 0.24137929914482725, 0.24137929914482725, 0.12068964957241363]","[0.3294116448884403, 0.2413793036081038, 0.24137930360810358, 0.2413793036081036, 0.12068965180405178]","[0.24137929914482725, 0.09913793803448298, 0.24137929914482725, 0.24137929914482725, 0.034482757020689606]","[0.24137930360810358, 0.09913793524493528, 0.24137930360810356, 0.24137930360810358, 0.034482757658300514]","[0.2974138141034489, 0.24137929914482725, 0.24137929914482725, 0.24137929914482725, 0.12068964957241363]","[0.2974138057348058, 0.2413793036081038, 0.24137930360810358, 0.24137930360810358, 0.12068965180405178]","[0.2352941776470571, 0.08235291117647146, 0.23529409264705992, 0.23529409264705964, 0.05882354441176425]","[0.23529417755577967, 0.08235291122211008, 0.23529409268509177, 0.23529409268509185, 0.05882354438894486]","[0.3294116447058857, 0.23529409264705953, 0.23529417764705712, 0.2352941776470571, 0.11764708882352855]","[0.3294116448884403, 0.23529409268509172, 0.2352941775557799, 0.23529417755577992, 0.11764708877788992]","[0.23529417764705712, 0.08235291117647156, 0.2352940926470602, 0.23529409264705953, 0.05882354441176557]","[0.23529417755577967, 0.08235291122211008, 0.23529409268509177, 0.23529409268509185, 0.058823544388945]","[0.3294116447058857, 0.2352940926470602, 0.23529417764705374, 0.2352941776470622, 0.11764708882352676]","[0.3294116448884403, 0.23529409268509177, 0.23529417755577967, 0.23529417755577967, 0.1176470887778898]"
864,"[0.22222225222222503, 0.05405405262548266, 0.1981982017696267, 0.1250000179999999, 0.0648148010648135]","[0.22222242692327196, 0.05405407964167994, 0.19819822890334932, 0.13043479869723784, 0.07222219663459091]","[0.2702702631274133, 0.2499999639999996, 0.38888880638888035, 0.27027026312741365, 0.13513513156370704]","[0.2702703982084019, 0.2608695603908285, 0.4333331798075445, 0.27027020885996766, 0.13513510442998386]","[0.24999998800000017, 0.1249999939999996, 0.24999996399999966, 0.1250000179999999, 0.08333332933333369]","[0.2608695603908282, 0.1304347801954147, 0.2608695603908284, 0.1304347986972371, 0.08695652013027606]","[0.24999998800000017, 0.24999996399999974, 0.2500000359999998, 0.24999998800000023, 0.12499999400000013]","[0.2608695603908303, 0.2608695603908285, 0.2608695973944742, 0.2608695603908282, 0.13043478019541416]","[0.22222225222222536, 0.05555556305555634, 0.22222218472221833, 0.19444440319444023, 0.0648148010648135]","[0.22222242692327196, 0.0555556067308181, 0.22222242692327276, 0.216666589903773, 0.07222219663459091]","[0.22222225222222536, 0.22222218472221833, 0.38888880638888035, 0.22222225222222527, 0.11111112611111273]","[0.2222224269232724, 0.22222242692327276, 0.433333179807546, 0.2222224269232719, 0.11111121346163598]","[0.2702702631274133, 0.05405405262548266, 0.1981982017696266, 0.1981982017696266, 0.13513513156370643]","[0.2702702088599676, 0.05405407964167969, 0.19819822890334932, 0.1981982289033506, 0.13513510442998386]","[0.2702702631274133, 0.1981982017696266, 0.2702702895559832, 0.27027026312741365, 0.13513513156370704]","[0.2702703982084019, 0.19819822890334765, 0.2702702088599673, 0.27027020885996766, 0.13513510442998386]"
865,"[0.19230766230768037, 0.10576921346154054, 0.2307692184615417, 0.12499999333333464, 0.062499987777781034]","[0.2115384758718566, 0.10576921333672304, 0.23076921837278094, 0.12500000900679542, 0.06249999849886744]","[0.31730764038462217, 0.24999998666667125, 0.24999998666666928, 0.24999995111112414, 0.1923076623076804]","[0.31730764001016915, 0.24999998198640927, 0.25000001801359084, 0.24999999399546977, 0.2115384758718566]","[0.24999995111111872, 0.12500002888888187, 0.24999998666666928, 0.12499999333333464, 0.062499987777781034]","[0.24999999399546927, 0.12499999699773491, 0.24999998198640927, 0.12500000900679542, 0.06249999849886744]","[0.25000005777776374, 0.24999998666667, 0.24999998666666928, 0.24999995111112414, 0.12499997555556085]","[0.24999999399546927, 0.24999998198640927, 0.25000001801359084, 0.24999999399546977, 0.12499999699773481]","[0.2307692584615337, 0.10576921346154072, 0.2307692184615417, 0.23076921846154097, 0.07692308615384433]","[0.23076925866124315, 0.10576921333672304, 0.23076921837278094, 0.23076921837278083, 0.07692308622041436]","[0.3173076403846241, 0.23076921846154227, 0.23076925846153415, 0.2307692584615337, 0.11538462923076732]","[0.31730764001016915, 0.23076921837278083, 0.23076925866124307, 0.23076925866124315, 0.11538462933062169]","[0.1923076623076804, 0.11538463358974965, 0.23076921846153275, 0.23076921846153828, 0.07692307282051197]","[0.2115384758718566, 0.11538461151072515, 0.2307692183727809, 0.23076921837278083, 0.07692308622041454]","[0.23076926717949897, 0.23076921846154225, 0.23076921846153275, 0.23076921846153828, 0.1923076623076804]","[0.23076921837278108, 0.23076921837278053, 0.2307692183727809, 0.23076925866124295, 0.2115384758718566]"
866,"[0.2068969517241347, 0.07692306692307668, 0.22988485747126597, 0.1153846653846162, 0.06896545724137977]","[0.1764706704360206, 0.07692311871272205, 0.23076923349958867, 0.11538467806908316, 0.05882351954767746]","[0.28205126062270813, 0.23076922505494443, 0.34482728620689884, 0.23076924362637627, 0.23076920076923035]","[0.2941175977383875, 0.29411759773838736, 0.29411759773838775, 0.23076923349958867, 0.23076923349958867]","[0.2068969517241347, 0.11494242873563289, 0.22988485747126597, 0.17241364310344942, 0.06896545724137977]","[0.1764706704360206, 0.14705879886919368, 0.2941175977383875, 0.1470587988691939, 0.05882351954767746]","[0.22988485747126577, 0.22988485747126597, 0.34482728620689884, 0.2068969517241347, 0.10344847586206735]","[0.2941175977383875, 0.2941175977383873, 0.29411759773838775, 0.17647067043602047, 0.0882353352180103]","[0.23076924362637627, 0.14102563031135415, 0.23076922505494463, 0.23076922505494302, 0.07692308120879239]","[0.23076923349958867, 0.14102563875034285, 0.2307692334995884, 0.23076922166803793, 0.07692307783319606]","[0.2820512606227083, 0.23076922505494443, 0.23076924362637333, 0.23076924362637627, 0.11538462181318773]","[0.2820512775006857, 0.23076923349958867, 0.2307692334995884, 0.23076923349958867, 0.11538461674979433]","[0.23076920076922997, 0.07692306692307666, 0.23076920076923016, 0.1153846653846162, 0.07692306692307678]","[0.23076923349958867, 0.07692311871272205, 0.23076935613816585, 0.11538467806908316, 0.07692307783319625]","[0.23076920076922997, 0.23076920076923033, 0.23076933076923248, 0.23076920076923033, 0.23076920076923035]","[0.23076935613816585, 0.23076935613816585, 0.2307693561381663, 0.23076923349958867, 0.23076923349958867]"
867,"[0.176470555378151, 0.11494271873558254, 0.22988543747116008, 0.17241364310348545, 0.05882353462915565]","[0.17647067275807077, 0.11764706111111041, 0.23529412222222099, 0.14705879817257894, 0.058823519269031704]","[0.27450979131287423, 0.2352941163427104, 0.3448272862069709, 0.23529411634271014, 0.176470555378151]","[0.2941175963451577, 0.2941175963451578, 0.2941175963451585, 0.23529412222222099, 0.20588232194444708]","[0.2068963717241853, 0.11494271873558254, 0.22988543747116008, 0.17241364310348545, 0.06896545724139418]","[0.17647067275807077, 0.14705879817257875, 0.2941175963451577, 0.14705879817257925, 0.058823519269031704]","[0.22988543747116508, 0.22988543747116008, 0.3448272862069709, 0.2068963717241853, 0.10344818586209265]","[0.2941175963451577, 0.2941175963451577, 0.2941175963451585, 0.17647067275807077, 0.08823533637903538]","[0.176470555378151, 0.11764707739495972, 0.2352941062184876, 0.23529410621848904, 0.058823526554622495]","[0.20588232194444708, 0.11764706111111041, 0.23529412222222093, 0.23529412222222099, 0.05882353055555531]","[0.2352941547899208, 0.23529410621848817, 0.2352941062184876, 0.23529410621848904, 0.176470555378151]","[0.23529412222222082, 0.23529412222222099, 0.23529412222222093, 0.23529412222222099, 0.20588232194444708]","[0.2352941163427101, 0.13725489565643711, 0.23529411634271014, 0.23529411634271014, 0.05882353462915565]","[0.23529412222222104, 0.13725490138888824, 0.23529412222222099, 0.23529410277778173, 0.05882353055555536]","[0.27450979131287423, 0.2352941163427104, 0.23529413851662329, 0.23529411634271014, 0.11764705817135518]","[0.27450980277777837, 0.23529412222222099, 0.23529412222222126, 0.23529412222222099, 0.11764705138889113]"
868,"[0.20689653172413636, 0.06896553474138008, 0.20689660422414022, 0.15517239879310255, 0.076923095104895]","[0.18181826060747677, 0.08461537499576152, 0.22222221550375537, 0.13636369545560717, 0.07692309524616817]","[0.3555555088888897, 0.23076922622377619, 0.3103447975862051, 0.23076922622377619, 0.20689653172413636]","[0.3555555085262862, 0.2727270659053745, 0.27272739091121434, 0.2307692261884587, 0.18181826060747677]","[0.20689653172413636, 0.06896553474138008, 0.20689660422414022, 0.15517239879310255, 0.10344826586206836]","[0.1818182606074768, 0.09090902196845788, 0.2727270659053745, 0.13636369545560717, 0.0909091303037382]","[0.20689660422414025, 0.20689660422414022, 0.3103447975862051, 0.20689653172413672, 0.20689653172413636]","[0.2727270659053746, 0.2727270659053745, 0.27272739091121434, 0.1818182606074768, 0.1818182606074768]","[0.22222224555555484, 0.08888887722222243, 0.2222222155555557, 0.22222221555555566, 0.11111110777777786]","[0.22222224573685698, 0.08888887713157155, 0.22222221550375537, 0.22222221550375526, 0.11111110775187769]","[0.3555555088888897, 0.2222222155555557, 0.22222224555555553, 0.22222224555555484, 0.11111112277777752]","[0.3555555085262862, 0.22222221550375537, 0.22222224573685678, 0.22222224573685698, 0.11111112286842849]","[0.23076922622377602, 0.08461537506993005, 0.2307692262237762, 0.23076922622377605, 0.07692309510489502]","[0.2307692261884583, 0.08461537499576152, 0.230769226188458, 0.2307692261884579, 0.07692309524616817]","[0.3384615002797202, 0.2307692262237762, 0.23076928531468505, 0.23076922622377619, 0.11538461311188819]","[0.3384614999830462, 0.2307692261884579, 0.23076928573850447, 0.2307692261884587, 0.11538461309422915]"
869,"[0.23076924516922986, 0.07692308172307674, 0.23076924516923014, 0.1304348014975839, 0.0588235444117661]","[0.2352941319882779, 0.07843137732942605, 0.23529409279359043, 0.1304348013868746, 0.058823544323845664]","[0.2647058223529355, 0.2352940926470557, 0.3461538053538484, 0.26086955188405814, 0.13235291117646772]","[0.2647058227046176, 0.23913043533490796, 0.35294112484219897, 0.260869551962206, 0.1323529113523086]","[0.26086955188405814, 0.08695651729468605, 0.23076924516923014, 0.1304348014975839, 0.13043477594202887]","[0.260869551962206, 0.08695651732073546, 0.23913043533490802, 0.1304348013868746, 0.1304347759811027]","[0.26086955188405814, 0.23076924516922964, 0.26086960299516854, 0.26086955188405814, 0.13043477594202924]","[0.26086955196220624, 0.23913043533490833, 0.26086960277374927, 0.260869551962206, 0.1304347759811027]","[0.23076924516922986, 0.07692308172307694, 0.23076924516922984, 0.17307690267692377, 0.11538460178461607]","[0.2352941319882779, 0.07843137732942605, 0.235294131988278, 0.17647056242109949, 0.11764704161406642]","[0.23076924516923006, 0.23076924516922984, 0.3461538053538476, 0.23076924516923014, 0.1153846225846152]","[0.2352941319882782, 0.235294131988278, 0.35294112484219897, 0.23529413198827792, 0.11764706599413895]","[0.23529417764706453, 0.13235291117646772, 0.23529409264705625, 0.2352940926470564, 0.058823544411766106]","[0.23529417729538266, 0.13235291135230876, 0.23529409279359043, 0.23529409279359054, 0.058823544323845664]","[0.2647058223529357, 0.23529409264705625, 0.23529417764706442, 0.2352941776470645, 0.13235291117646772]","[0.2647058227046175, 0.23529409279359043, 0.23529417729538266, 0.23529417729538266, 0.1323529113523086]"
870,"[0.23076932076923537, 0.08461533961538198, 0.23076919076922958, 0.12500021000002243, 0.03448276217624458]","[0.2307693171286417, 0.08461534143567916, 0.2307691923872703, 0.12500005500271735, 0.03448276203242001]","[0.3384613584615275, 0.24999957999995717, 0.25000042000004186, 0.24999985999998717, 0.1249999299999928]","[0.3384613657427166, 0.24999996333152188, 0.25000011000543526, 0.24999996333152175, 0.12499998166576058]","[0.24999985999998486, 0.12499992999999292, 0.24999957999995717, 0.12500021000002243, 0.0357143457142917]","[0.2499999633315214, 0.12499998166576076, 0.2499999633315217, 0.12500005500271735, 0.03571430142934785]","[0.2499998599999861, 0.24999957999995717, 0.25000042000004186, 0.24999985999998486, 0.12499992999999243]","[0.2499999633315214, 0.24999996333152164, 0.250000110005435, 0.24999996333152175, 0.12499998166576055]","[0.23076932076923598, 0.08461533961538181, 0.2307691907692273, 0.2307691907692283, 0.07692310692307852]","[0.2307693171286417, 0.08461534143567916, 0.2307691923872703, 0.2307691923872703, 0.07692310570954725]","[0.3384613584615275, 0.23076919076922833, 0.23076932076923581, 0.2307693207692368, 0.11538466038461799]","[0.3384613657427166, 0.2307691923872703, 0.23076931712864177, 0.23076931712864174, 0.11538465856432069]","[0.24137930945593808, 0.09913792514559448, 0.24137930945593983, 0.2413793094559379, 0.03448276217624457]","[0.24137930949189498, 0.0991379253838043, 0.24137930949189515, 0.24137930949189526, 0.03448276203242001]","[0.29741377543678343, 0.24137930945593952, 0.2413793094559408, 0.24137933523371197, 0.12068965472796932]","[0.2974137761514129, 0.24137930949189526, 0.24137930949189515, 0.2413793342269403, 0.12068965474594749]"
871,"[0.23529413027863952, 0.0588235325696599, 0.21333333371794594, 0.17647057086687135, 0.04000000307692272]","[0.23529413001486071, 0.05882353250371511, 0.2156862732214907, 0.1764705712295668, 0.040000003012669295]","[0.2666666551282059, 0.23999999923076834, 0.35294114173374014, 0.23999999923076995, 0.12999999538461385]","[0.2666666553691558, 0.2399999992468319, 0.3529411424591336, 0.2399999992468328, 0.13235293499256978]","[0.23999999923076937, 0.1333333275641025, 0.2399999992307686, 0.23999999923076937, 0.04000000307692272]","[0.2399999992468328, 0.13333332768457773, 0.23999999924683196, 0.23999999924683244, 0.040000003012669295]","[0.26666665512820636, 0.23999999923076848, 0.2400000184615363, 0.23999999923076937, 0.11999999961538468]","[0.2666666553691565, 0.2399999992468319, 0.24000001807601737, 0.2399999992468326, 0.11999999962341622]","[0.23999999923076995, 0.1299999953846129, 0.21333333371794747, 0.21333333371794747, 0.11999999961538602]","[0.23529413001486071, 0.13235293499256948, 0.2156862732214907, 0.215686258534727, 0.11764706500743059]","[0.2599999907692264, 0.21333333371794674, 0.24000001923077371, 0.23999999923076995, 0.12999999538461385]","[0.26470586998513945, 0.2156862732214907, 0.23529413001486044, 0.23529413001486071, 0.13235293499256987]","[0.2352941302786395, 0.05882353256965987, 0.21333333371794613, 0.17647057086687015, 0.11764704724458039]","[0.23529413001486044, 0.05882353250371511, 0.23529412563459678, 0.1764705712295668, 0.11764704748637766]","[0.2352941302786395, 0.21333333371794613, 0.35294114173374014, 0.23529413027864013, 0.11764706513932033]","[0.23529413001486044, 0.23529412563459678, 0.3529411424591336, 0.2352941300148607, 0.11764706500743007]"
872,"[0.2222222313526512, 0.12499999333333496, 0.2222222196135248, 0.12500002000001717, 0.06249999666666155]","[0.2222222310250609, 0.12500000373596631, 0.22222221970712533, 0.1250000037359664, 0.0625000018679833]","[0.29629628107890854, 0.24999995999996152, 0.2500000400000342, 0.2499999866666462, 0.12499999333333453]","[0.29629628162489924, 0.24999997758420106, 0.2500000074719328, 0.2500000074719332, 0.12500000373596631]","[0.2222222313526512, 0.14814814053945446, 0.2222222196135248, 0.2222222196135293, 0.11111110980676546]","[0.2222222310250609, 0.14814814081244948, 0.22222221970712533, 0.22222221970712536, 0.11111110985356287]","[0.29629628107890854, 0.22222221961352756, 0.2222222313526594, 0.22222223135265196, 0.1111111156763256]","[0.29629628162489924, 0.22222221970712547, 0.22222223102506058, 0.22222223102506033, 0.11111111551253033]","[0.24999997299999233, 0.12500000299999903, 0.24999995599997427, 0.12500002000001476, 0.08333332433332878]","[0.2500000045795735, 0.12500000373596631, 0.24999997758420106, 0.1250000037359664, 0.08333333485985783]","[0.25000000599999805, 0.2499999559999747, 0.2500000400000295, 0.24999997299998633, 0.12499997799998713]","[0.2500000074719332, 0.24999997758420106, 0.2500000074719328, 0.2500000045795735, 0.1250000022897865]","[0.24999998666665396, 0.12499999333333107, 0.24999995999995767, 0.12500002000001717, 0.06249999666666155]","[0.2500000074719332, 0.12500000373596631, 0.24999997758420106, 0.1250000037359664, 0.0625000018679833]","[0.24999998666665396, 0.24999995999996152, 0.2500000400000342, 0.2499999866666462, 0.12499999333333453]","[0.2500000074719332, 0.24999997758420106, 0.2500000074719328, 0.2500000074719332, 0.12500000373596631]"
873,"[0.2222222422222209, 0.11111112111111383, 0.2179486779486756, 0.16666663666666476, 0.07692310692310708]","[0.23076932192310087, 0.11538466096155091, 0.21794867743588645, 0.17307699144232605, 0.07692310730770029]","[0.2692306792306847, 0.23076919076919106, 0.3333332733333295, 0.23076932076932125, 0.13461533961534142]","[0.2692306780769001, 0.23076928647437553, 0.3461539828846521, 0.23076932192310087, 0.13461533903844933]","[0.23076932076932125, 0.13461533961534236, 0.23076919076919106, 0.2307691907691901, 0.07692310692310708]","[0.23076932192310087, 0.13461533903845013, 0.23076919025639947, 0.23076919025639983, 0.07692310730770029]","[0.2692306792306847, 0.23076919076919106, 0.23076932076931062, 0.23076932076932125, 0.13461533961534142]","[0.2692306780769001, 0.23076919025639947, 0.2307693219231004, 0.23076932192310035, 0.13461533903844847]","[0.2307693207693239, 0.13461533961534142, 0.21794867794867784, 0.21794866294866544, 0.11538466038466062]","[0.23076932192310087, 0.13461533903845005, 0.21794867743588645, 0.21794866224357642, 0.11538466096155017]","[0.26923067923068705, 0.2179486779486782, 0.2307693207693082, 0.23076932076932125, 0.13461533961534142]","[0.2692306780769001, 0.21794867743588556, 0.23076932192310026, 0.2307693219231002, 0.13461533903844933]","[0.2222222422222209, 0.11111112111111383, 0.222222197222223, 0.16666663666666476, 0.11111109111110778]","[0.23076932192310087, 0.11538466096155091, 0.23076928647437553, 0.17307699144232605, 0.11538466096155044]","[0.22222224222222767, 0.22222219722222034, 0.3333332733333295, 0.2222222422222186, 0.11111112111111043]","[0.23076932192310182, 0.23076928647437553, 0.3461539828846521, 0.23076932192310087, 0.11538466096155044]"
