Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
792,"[0.37500001714285675, 0.1264367936091973, 0.18750000857142793, 0.06896551324137785, 0.042553193228491965]","[0.37500003413839084, 0.12643678975585668, 0.18750001706919525, 0.06896551452582557, 0.04255319234588037]","[0.41379307944826005, 0.20689653972413652, 0.2068965397241378, 0.191489349093434, 0.15624996142857742]","[0.41379308715495355, 0.20689654357747664, 0.2068965435774767, 0.1914893554923673, 0.17187497012890798]","[0.37500001714285586, 0.15624996142856976, 0.18750000857142793, 0.09375000428571531, 0.06250000285714227]","[0.3750000341383908, 0.17187497012890793, 0.18750001706919525, 0.09375000853459801, 0.0625000056897318]","[0.37500001714285586, 0.18750000857142837, 0.18750000857142857, 0.18750000857142884, 0.1562499614285698]","[0.3750000341383908, 0.18750001706919525, 0.18750001706919542, 0.18750001706919542, 0.17187497012890798]","[0.382978698186868, 0.13829785755782087, 0.191489349093434, 0.09574468476410578, 0.042553193228491965]","[0.3829787109847346, 0.16489362285631012, 0.19148935549236737, 0.09574467774618343, 0.04255319234588037]","[0.38297873905642765, 0.19148936952821155, 0.191489349093434, 0.191489349093434, 0.13829785755782087]","[0.38297873111292335, 0.19148936555646148, 0.19148935549236737, 0.1914893554923673, 0.1648936228563102]","[0.41379307944827276, 0.1264367936091973, 0.20689653972413358, 0.06896551324137785, 0.10344826986206819]","[0.41379308715495355, 0.12643678975585668, 0.20689654357747667, 0.06896551452582557, 0.10344827178873843]","[0.41379307944827276, 0.20689653972413635, 0.20689653972413358, 0.1264367936091973, 0.1264367936091973]","[0.41379308715495355, 0.20689654357747667, 0.2068965435774767, 0.12643678975585665, 0.12643678975585668]"
793,"[0.28571429571429696, 0.060606084290253256, 0.16949153337826112, 0.060606055342905904, 0.05454544980861531]","[0.28571430959861627, 0.06060608574745983, 0.169697000145998, 0.06060605501908289, 0.054545449517174535]","[0.5454544980861534, 0.21428570428571023, 0.2857142957142953, 0.16949151996918307, 0.16949151996918532]","[0.5454544951717459, 0.28571427244521286, 0.28571430959861627, 0.18749979963700156, 0.1874997996370018]","[0.2857142957142955, 0.1428571478571415, 0.21428570428571023, 0.07142857392857607, 0.07142857392857374]","[0.28571430959861577, 0.14285713622260673, 0.28571427244521286, 0.07142857739965386, 0.07142856811130312]","[0.2857142957142955, 0.21428570428571023, 0.2857142957142953, 0.14285714785714165, 0.1428571478571415]","[0.28571430959861577, 0.28571427244521286, 0.28571430959861627, 0.14285713622260632, 0.14285713622260673]","[0.33898303993836615, 0.06779661335130784, 0.1694915333782613, 0.08474575998459509, 0.0847457599845931]","[0.3749995992740035, 0.07499991985480067, 0.18749979963700175, 0.06250020036299833, 0.06250020036299818]","[0.33898306675653916, 0.1694915333782613, 0.25423727995378526, 0.16949151996918307, 0.16949151996918532]","[0.3749995992740035, 0.18749979963700175, 0.18750060108899413, 0.18749979963700164, 0.1874997996370018]","[0.5454544980861511, 0.06060608429025323, 0.16949153337823797, 0.060606055342905904, 0.05454544980861531]","[0.5454544951717459, 0.06060608574745983, 0.169697000145998, 0.06060605501908289, 0.054545449517174535]","[0.5454544980861534, 0.16949153337823802, 0.27272724904307655, 0.060606084290258544, 0.060606084290253145]","[0.5454544951717459, 0.16969700014599706, 0.27272724758587347, 0.06060608574745978, 0.06060608574746099]"
794,"[0.3333333573333305, 0.0909090942424243, 0.1666666786666636, 0.06666667104166628, 0.06666666479166687]","[0.3692307910971949, 0.09230770231317802, 0.18461539554859724, 0.0724637525540711, 0.05797103783556008]","[0.39999998875000126, 0.19999999437500063, 0.24999996400000538, 0.18181817626262617, 0.18181817626262647]","[0.4347825153244261, 0.21739125766221323, 0.27692297487975825, 0.18461539554859746, 0.18461539554859716]","[0.39999998875000126, 0.13333333270833328, 0.19999999437500063, 0.06666667104166628, 0.06666666479166687]","[0.43478251532442597, 0.11594207567112033, 0.21739125766221287, 0.0724637525540711, 0.05797103783556008]","[0.39999998875000126, 0.19999999437500063, 0.20000001312499882, 0.13333333270833328, 0.13333333270833328]","[0.43478251532442597, 0.21739125766221304, 0.2173912576622133, 0.11594207567112039, 0.11594207567112008]","[0.33333335733333064, 0.1111111191111104, 0.16666667866666332, 0.12499998200000269, 0.08333332133333492]","[0.3692307910971949, 0.1230769303657315, 0.18461539554859724, 0.13846148743987932, 0.09230765829325276]","[0.33333335733333097, 0.16666667866666324, 0.24999996400000538, 0.16666667866666532, 0.16666667866666532]","[0.36923079109719503, 0.1846153955485974, 0.27692297487975825, 0.18461539554859746, 0.18461539554859716]","[0.3636363525252522, 0.0909090942424243, 0.18181817626262634, 0.09090908813131324, 0.0909090881313133]","[0.3692307910971949, 0.09230770231317802, 0.18461539554859724, 0.09230769777429862, 0.09230769777429887]","[0.363636376969697, 0.18181817626262745, 0.18181817626262634, 0.1818181762626261, 0.18181817626262634]","[0.36923080925271207, 0.18461539554859724, 0.18461539554859724, 0.18461539554859746, 0.18461539554859716]"
795,"[0.33333326333333413, 0.1111111577777769, 0.18181821515151617, 0.0909091075757581, 0.04255319019903921]","[0.28767167053181, 0.14383545492278454, 0.1818182164341719, 0.09090910821708593, 0.041095952933115305]","[0.3829787117913529, 0.22222221055555552, 0.333333263333334, 0.19148935589567645, 0.18181816931818115]","[0.38297871381829035, 0.28767090984556926, 0.28767167053180986, 0.19148935690914498, 0.18181816883718535]","[0.3829787117913529, 0.19148935589567617, 0.19148935589567645, 0.1063829830782424, 0.04255319019903921]","[0.3829787138182897, 0.19148935690914498, 0.19148935690914518, 0.10638298231814093, 0.04255319042425448]","[0.3829787117913529, 0.19148935589567645, 0.21276596615648607, 0.19148935589567645, 0.1063829830782424]","[0.38297871381829035, 0.19148935690914506, 0.21276596463628186, 0.19148935690914498, 0.10638298231814093]","[0.333333263333334, 0.1111111577777769, 0.22222221055555552, 0.11111108777777828, 0.04761903761904812]","[0.28767167053181, 0.14383545492278454, 0.28767090984556926, 0.09589055684393694, 0.041095952933115305]","[0.3333332633333352, 0.22222221055555552, 0.333333263333334, 0.1111111577777769, 0.1111111577777769]","[0.2876716705318109, 0.28767090984556926, 0.2876716705318109, 0.14383545492278385, 0.14383545492278454]","[0.3636363386363626, 0.18181816931818137, 0.18181821515151617, 0.09090910757575807, 0.054545437045454115]","[0.3636363376743707, 0.181818168837186, 0.1818182164341719, 0.09090910821708593, 0.054545436372059816]","[0.36363643030303233, 0.18181821515151614, 0.21818174818181607, 0.1818181693181813, 0.18181816931818118]","[0.3636364328683438, 0.18181821643417187, 0.21818174548823902, 0.1818181688371855, 0.18181816883718535]"
796,"[0.40677967947848925, 0.1355932264928295, 0.11811023468201078, 0.05084745993481115, 0.04545455295454527]","[0.40909094538381297, 0.132664507256605, 0.12541801629795488, 0.051136368172975906, 0.045454549487090185]","[0.4724409387280431, 0.23622046936402144, 0.20454544704545477, 0.14435695350023528, 0.13559322649282976]","[0.5016720651918195, 0.25083603259590886, 0.20454547269190362, 0.13636364846127147, 0.15909087884682352]","[0.40677967947848925, 0.1355932264928295, 0.20338979435462487, 0.05084745993481115, 0.06779661324641545]","[0.40909094538381297, 0.13636364846127128, 0.2045454281012452, 0.051136368172975906, 0.06818182423063573]","[0.40677967947848964, 0.20338979435462487, 0.2033898397392446, 0.1355932264928295, 0.13559322649282976]","[0.4090909453838143, 0.2045454281012452, 0.20454547269190362, 0.13636364846127147, 0.13636364846127155]","[0.4724409387280431, 0.14435695350023534, 0.11811023468201078, 0.05249343763644923, 0.0721784767501178]","[0.5016720651918195, 0.132664507256605, 0.12541801629795488, 0.05574134057686854, 0.06633225362830342]","[0.4724409387280431, 0.2362204693640214, 0.144356966525878, 0.1443569535002356, 0.09448818774560844]","[0.5016720651918195, 0.25083603259590925, 0.1326645072566056, 0.13266450725660683, 0.10033441303836398]","[0.40909089409090954, 0.13559322649282982, 0.20454544704545452, 0.06818181568181839, 0.04545455295454527]","[0.40909094538381297, 0.15909087884682352, 0.20454547269190423, 0.06818182423063521, 0.04545454948708937]","[0.40909089409090976, 0.204545447045455, 0.20454544704545477, 0.1363636588636357, 0.13559322649283]","[0.4090909453838141, 0.2045454726919056, 0.20454547269190648, 0.13636364846127147, 0.15909087884682352]"
797,"[0.36363638077921306, 0.09090909519480311, 0.18181819038960598, 0.06666665666666835, 0.0357142855182086]","[0.37500001736148675, 0.09375000434037163, 0.1875000086807434, 0.06666667539192696, 0.03571428555105804]","[0.42857141523808556, 0.21428570761904006, 0.24242420670997472, 0.14285714207283517, 0.19999997000000502]","[0.42857141747194694, 0.21428570873597352, 0.24999996527702628, 0.14285714220423218, 0.19999999813030137]","[0.3636363807792113, 0.09090909519480311, 0.18181819038960598, 0.12121210335498311, 0.1212121033549879]","[0.37500001736148675, 0.09375000434037163, 0.1875000086807434, 0.12499998263851322, 0.12499998263851322]","[0.3636363807792113, 0.18181819038960598, 0.24242420670997472, 0.12121212692640448, 0.18181819038960653]","[0.3750000173614868, 0.1875000086807434, 0.24999996527702634, 0.12500000578716228, 0.18750000868074337]","[0.39999994000000977, 0.1333333133333366, 0.1999999700000042, 0.06666665666666882, 0.06666670666665978]","[0.39999999626060273, 0.13333333208686754, 0.1999999981303015, 0.06666667539192696, 0.06666665981110496]","[0.39999994000000977, 0.1999999700000073, 0.19999997000000483, 0.1333334133333184, 0.19999997000000502]","[0.39999999626060284, 0.1999999981303014, 0.20000002617578086, 0.1333333196222099, 0.19999999813030137]","[0.4285714152380801, 0.14285714207281736, 0.21428570761904903, 0.07142857652661751, 0.0357142855182086]","[0.42857141747194694, 0.14285714220423218, 0.21428570873597347, 0.0714285756724908, 0.03571428555105804]","[0.42857141523808556, 0.21428570761904006, 0.21428572957985217, 0.14285714207283517, 0.07142857103640979]","[0.42857141747194694, 0.21428570873597352, 0.21428572701747264, 0.14285714220423218, 0.07142857110211609]"
798,"[0.27906975895129454, 0.11111117111110853, 0.19565215169081993, 0.06976744582272912, 0.02173913932367206]","[0.2903226001103243, 0.14516130005516187, 0.19565215126616722, 0.07258065002758107, 0.021739139493533136]","[0.3913043033816399, 0.27906975895129454, 0.3333332433333372, 0.19565215169082006, 0.12771740519323768]","[0.39130430253233445, 0.2903226001103243, 0.2903226001103243, 0.19565215126616722, 0.14516130005516187]","[0.3333332433333372, 0.11111117111110853, 0.2222222072222238, 0.11111108111111238, 0.0370370270370375]","[0.2903226001103243, 0.14516130005516187, 0.290322566586988, 0.09677420003677475, 0.03225806667892489]","[0.3333332433333372, 0.2222222072222238, 0.3333332433333372, 0.11111117111110853, 0.11111117111110853]","[0.2903226001103243, 0.290322566586988, 0.2903226001103243, 0.14516130005516187, 0.14516130005516187]","[0.38315221557971285, 0.19565215169081993, 0.19565215169081995, 0.09782607584540998, 0.02173913932367206]","[0.38315221637593644, 0.1956521512661672, 0.19565215126616722, 0.09782607563308365, 0.021739139493533136]","[0.3913043033816399, 0.19565215169081993, 0.19565225391304852, 0.19565215169081976, 0.12771740519323763]","[0.39130430253233445, 0.1956521512661672, 0.1956522554417982, 0.19565215126616722, 0.12771740545864552]","[0.27906975895129454, 0.1744186023870117, 0.27906975895129454, 0.06976744582272912, 0.031007750994588447]","[0.29032260011032407, 0.19354836324002647, 0.2903226001103243, 0.07258065002758107, 0.03225806667892479]","[0.2790697589512951, 0.27906975895129454, 0.2790697832909165, 0.1744186023870123, 0.09302325298376482]","[0.29032260011032407, 0.2903226001103243, 0.2903226001103243, 0.19354836324002583, 0.09677420003677464]"
799,"[0.3088235572689066, 0.10526320075187755, 0.1764706110924358, 0.06315792045112667, 0.04301074768817184]","[0.30882355776010983, 0.10526320150757616, 0.1764706114954747, 0.06315792090454571, 0.043010750566149426]","[0.38709672919354654, 0.2105262657894768, 0.31578933082707455, 0.19354836459677355, 0.15789466541353697]","[0.3870967550953443, 0.28421057501679353, 0.3157893283080792, 0.19354837754767235, 0.15789466415403938]","[0.3088235572689066, 0.1176470416806731, 0.1764706110924358, 0.17647056252100923, 0.08823528126050487]","[0.30882355776010983, 0.117647041378394, 0.1764706114954747, 0.1764705620675909, 0.08823528103379533]","[0.3529411250420193, 0.1764706110924358, 0.3088235572689066, 0.1764706110924358, 0.1176470416806731]","[0.352941124135182, 0.17647061149547483, 0.30882355776010983, 0.1764706114954747, 0.11764704137839396]","[0.31578933082707455, 0.10526320075187828, 0.2105262657894768, 0.06315792045112667, 0.052631600375937865]","[0.3157893283080793, 0.10526320150757616, 0.28421057501679353, 0.06315792090454572, 0.05263160075378819]","[0.31578960225563335, 0.2105262657894768, 0.31578933082707455, 0.1052632007518769, 0.15789466541353697]","[0.3157896045227286, 0.28421057501679353, 0.31578932830807915, 0.10526320150757616, 0.15789466415403938]","[0.38709672919354654, 0.12903224306451566, 0.1935483645967752, 0.09677422104838695, 0.04301074768817184]","[0.3870967550953446, 0.1290322516984481, 0.1935483775476723, 0.09677420521951172, 0.043010750566149426]","[0.38709672919354654, 0.1935483645967752, 0.19354844209677496, 0.19354836459677355, 0.12903224306451588]","[0.3870967550953446, 0.1935483775476721, 0.19354841043902343, 0.19354837754767235, 0.1290322516984481]"
800,"[0.285714296623376, 0.10714285380952326, 0.14285715396825563, 0.09523809887445867, 0.047619049285714296]","[0.2857143075324681, 0.1071428515746753, 0.1428571537662348, 0.09523810251082314, 0.04761904928571436]","[0.42857141523809306, 0.22222221687499996, 0.33333331875000033, 0.14285714831168794, 0.14285712922077987]","[0.4285714062987012, 0.2738095065367959, 0.3333333187499961, 0.14285715376623406, 0.14285715376623437]","[0.285714296623376, 0.14285712922077987, 0.21428571292207788, 0.09523809887445867, 0.0714285741558441]","[0.2857143075324681, 0.14285715376623453, 0.2738095065367957, 0.09523810251082314, 0.07142857688311699]","[0.28571429662337655, 0.21428571292207788, 0.285714296623376, 0.14285714831168794, 0.14285712922077987]","[0.2857143075324693, 0.2738095065367957, 0.2857143075324681, 0.14285715376623406, 0.14285715376623415]","[0.3333333187499997, 0.1111111150000001, 0.22222221687499996, 0.11111110624999983, 0.047619049285714296]","[0.33333331874999644, 0.11111111500000107, 0.253968262857145, 0.11111110624999865, 0.04761904928571436]","[0.33333334500000006, 0.22222221687499996, 0.33333331874999994, 0.11111110624999983, 0.11111111500000014]","[0.333333345000002, 0.253968262857145, 0.3333333187499975, 0.11111110624999865, 0.111111115000001]","[0.4285714152380923, 0.10714285380952326, 0.14285715396825513, 0.1428571228571397, 0.0714285692063487]","[0.4285714062987005, 0.1071428515746753, 0.1428571537662348, 0.14285715376623426, 0.0714285677164499]","[0.42857141523809306, 0.14285715396825513, 0.21428570761904608, 0.14285715396825505, 0.1428571228571416]","[0.4285714062987012, 0.1428571537662348, 0.21428570314934992, 0.14285715376623426, 0.14285715376623437]"
801,"[0.2500000070588234, 0.08333332666666639, 0.2500000070588236, 0.04347823686956322, 0.04166670333333507]","[0.25000002671485294, 0.08333332665462055, 0.2500000267148531, 0.04081632928356068, 0.041666703399586905]","[0.33333330666666555, 0.26086942121737905, 0.3333333066666647, 0.18749999117647104, 0.16666665333333242]","[0.3333333066184822, 0.28571426002010053, 0.33333330661848226, 0.2187499699457904, 0.1666666533092412]","[0.33333330666666505, 0.08333332666666639, 0.2500000070588236, 0.0833333266666664, 0.04166670333333507]","[0.3333333066184822, 0.08333332665462055, 0.27083333166365503, 0.08333332665462057, 0.041666703399586905]","[0.33333330666666555, 0.2500000070588235, 0.3333333066666647, 0.08333340666667077, 0.16666665333333253]","[0.3333333066184822, 0.27083333166365503, 0.33333330661848226, 0.08333340679917381, 0.1666666533092412]","[0.2500000070588232, 0.18749999117647104, 0.25000000705882314, 0.1250000035294116, 0.062499997058823586]","[0.25000002671485294, 0.21874996994579024, 0.25000002671485294, 0.12500001335742617, 0.06250000667871324]","[0.2500000070588232, 0.2500000070588234, 0.25000000705882314, 0.18749999117647104, 0.1250000035294117]","[0.2500000267148532, 0.25000002671485294, 0.25000002671485294, 0.21874996994579018, 0.12500001335742658]","[0.26086978921740983, 0.15217382904347143, 0.26086942121737905, 0.043478236869563223, 0.0760869145217357]","[0.2857142600201005, 0.14285715249246234, 0.2857142600201005, 0.04081632928356068, 0.0714285762462311]","[0.3043476580869426, 0.26086942121737905, 0.2608697892174095, 0.1521738290434716, 0.13043489460870494]","[0.2857143049849248, 0.28571426002010064, 0.2857142600201007, 0.14285715249246217, 0.14285713001004993]"
802,"[0.22727269227272928, 0.10526320075188202, 0.18181813181818493, 0.06315792045112943, 0.05263160037594121]","[0.2727273092748384, 0.10526320264686033, 0.17647063522502227, 0.06315792158811623, 0.052631601323430234]","[0.36363626363636986, 0.21052626578946945, 0.3157893308270585, 0.1999999700000047, 0.22727269227272928]","[0.36363625921474746, 0.2842105762889941, 0.3157893245104654, 0.18181824447115155, 0.2727273092748384]","[0.22727269227272928, 0.18181813181818468, 0.18181813181818493, 0.09090912090908887, 0.09090912090908948]","[0.2727273092748384, 0.18181812960737348, 0.18181812960737373, 0.0909091222355759, 0.09090912223557586]","[0.36363626363636986, 0.18181813181818468, 0.18181824181817774, 0.18181824181817896, 0.22727269227272928]","[0.36363625921474746, 0.18181812960737348, 0.18181824447115155, 0.18181824447115152, 0.2727273092748384]","[0.26666667666666566, 0.13333336333333046, 0.19999997000000175, 0.13333336333333082, 0.06666665666666759]","[0.3137254849749975, 0.1568627424874987, 0.17647063522502227, 0.15686274248749876, 0.058823545075007436]","[0.2666667266666614, 0.19999997000000155, 0.2666666766666643, 0.1999999700000047, 0.13333336333333046]","[0.3137254849749975, 0.17647063522502227, 0.3137254849749975, 0.17647063522502227, 0.15686274248749876]","[0.3157893308270576, 0.10526320075188202, 0.2105262657894707, 0.06315792045112943, 0.05263160037594121]","[0.3157893245104654, 0.10526320264686033, 0.2842105762889941, 0.06315792158811623, 0.052631601323430234]","[0.3157896022556472, 0.21052626578946998, 0.3157893308270585, 0.10526320075188202, 0.15789466541352884]","[0.31578960794058114, 0.2842105762889941, 0.3157893245104654, 0.10526320264686047, 0.1578946622552327]"
