Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
948,"[0.22222234222221393, 0.13043480169960422, 0.17391299472825528, 0.13043478079051452, 0.05797102699275434]","[0.23255815219761217, 0.13043479339954175, 0.18750000414416534, 0.13043478158099597, 0.06250000138138843]","[0.34782598945651044, 0.26086956158102903, 0.26086954067193624, 0.2608695352173879, 0.13043476760869446]","[0.3750000082883307, 0.26086956316199195, 0.2608695513434464, 0.2608695513434464, 0.12499999539537184]","[0.26086954067193624, 0.13043480169960422, 0.26086954067193624, 0.13043478079051452, 0.06521739039525704]","[0.2608695513434464, 0.13043479339954175, 0.2608695513434464, 0.13043478158099597, 0.06521739079049804]","[0.26086960339920845, 0.26086956158102903, 0.26086954067193624, 0.2608695406719366, 0.08695651355731208]","[0.2608695867990835, 0.26086956316199195, 0.2608695513434464, 0.2608695513434464, 0.08695651711448213]","[0.260869535217389, 0.1739129947282535, 0.17391299472825522, 0.17391308097826658, 0.05797102699275434]","[0.24999999079074367, 0.18750000414416534, 0.18750000414416534, 0.18750000414416526, 0.06250000138138843]","[0.34782598945651044, 0.1739130809782644, 0.17391308097826413, 0.2608695352173879, 0.1304347676086945]","[0.3750000082883307, 0.18750000414416534, 0.18750000414416534, 0.25000000552555374, 0.12499999539537184]","[0.22222234222221396, 0.1481480481481544, 0.22222234222221537, 0.22222234222221396, 0.07407402407407679]","[0.23255815219761217, 0.13953487576150095, 0.23255813664054578, 0.23255813664054573, 0.0697674378807505]","[0.29629609629630893, 0.22222234222221537, 0.22222234222221546, 0.22222234222221396, 0.11111117111110722]","[0.2790697515230019, 0.23255813664054578, 0.23255815219761217, 0.23255815219761217, 0.11627906832027286]"
949,"[0.22222223222222295, 0.11111111611110985, 0.22222218722223272, 0.12499999928571356, 0.04000000391304512]","[0.22222222467152797, 0.111111123357639, 0.22222221364965225, 0.12499999951013906, 0.040000003833696056]","[0.26666663840578586, 0.2499999985714274, 0.24999998714285712, 0.24999998714285854, 0.22222218722223272]","[0.266666638978862, 0.24999999902027795, 0.24999999118250088, 0.24999999118250057, 0.22222221364965225]","[0.2222222322222197, 0.11111111611110985, 0.22222218722223272, 0.22222223222222437, 0.11111111611111228]","[0.22222222467152797, 0.111111123357639, 0.22222221364965225, 0.22222222467152797, 0.11111111233576394]","[0.2222222322222197, 0.22222223222222537, 0.22222223222222295, 0.22222223222222437, 0.22222218722223272]","[0.222222246715278, 0.22222222467152772, 0.2222222246715282, 0.22222222467152797, 0.22222221364965225]","[0.2499999871428596, 0.12500001071428596, 0.2499999871428585, 0.12499999928571262, 0.12499999357142948]","[0.24999999118250057, 0.12500000734791614, 0.2499999911825003, 0.12499999951013906, 0.12499999559125018]","[0.2500000214285719, 0.24999999857142738, 0.2499999871428585, 0.2499999871428596, 0.1249999935714298]","[0.2500000146958324, 0.2499999990202781, 0.24999999118250077, 0.24999999118250057, 0.12499999559125018]","[0.24000002347827476, 0.1333333192028866, 0.23999999086955787, 0.23999999086956708, 0.04000000391304512]","[0.24000002300217602, 0.133333319489431, 0.2399999910547093, 0.2399999910547094, 0.040000003833696056]","[0.26666663840578586, 0.23999999086955953, 0.24000002347827065, 0.24000002347827476, 0.1199999954347822]","[0.266666638978862, 0.23999999105470932, 0.24000002300217635, 0.24000002300217582, 0.1199999955273547]"
950,"[0.1694919654236804, 0.13559310033900032, 0.181818167818181, 0.1694913754237385, 0.045454547454545635]","[0.15625009324455705, 0.13725491652438854, 0.18181819789266562, 0.15624998273248936, 0.045454549473167426]","[0.3636363356363624, 0.2711862006780003, 0.33898275084747853, 0.2727272627272732, 0.1176470502521032]","[0.3636363957853314, 0.31249996546497877, 0.3124999654649787, 0.27272725263416786, 0.11764705882352898]","[0.23529410050420407, 0.1372549162464981, 0.23529410050420707, 0.23529410050420418, 0.05882352512605157]","[0.23529411764705943, 0.13725491652438854, 0.23529411764705943, 0.2352941176470593, 0.05882352941176287]","[0.274509832492996, 0.23529410050420674, 0.23529410050420707, 0.23529410050420418, 0.11764705025210359]","[0.2745098330487771, 0.2352941176470596, 0.23529411764705943, 0.23529411764705943, 0.1176470588235291]","[0.1694919654236801, 0.13559310033900032, 0.2711862006779997, 0.16949137542374304, 0.0677965501694957]","[0.15625009324455705, 0.15624998273248966, 0.3124999654649787, 0.15624998273248936, 0.06249999309299575]","[0.2711862006779998, 0.2711862006780003, 0.33898275084747853, 0.1694919654236801, 0.08474598271184006]","[0.3124999654649793, 0.31249996546497877, 0.3124999654649787, 0.15625009324455705, 0.07812504662227852]","[0.2727272627272745, 0.18181816781817609, 0.181818167818181, 0.18181818981818457, 0.045454547454545635]","[0.27272725263416797, 0.18181819789266562, 0.18181819789266562, 0.1818181978926656, 0.045454549473167426]","[0.3636363356363624, 0.18181818981818132, 0.18181818981818107, 0.2727272627272732, 0.09090909490909069]","[0.3636363957853314, 0.18181819789266562, 0.18181819789266568, 0.27272725263416797, 0.09090909894633284]"
951,"[0.24050634353252873, 0.125000015, 0.20540544540540304, 0.12499999499999996, 0.027027042027026035]","[0.24050634255034392, 0.12500001118256834, 0.2054054426806297, 0.12499999627247667, 0.02702704100523945]","[0.26582276690315015, 0.24999998999999964, 0.24999998999999992, 0.24999999000000003, 0.12499999500000032]","[0.2658227681229596, 0.24999999254495087, 0.24999999254495334, 0.24999999254495375, 0.12499999627247957]","[0.24050634353252873, 0.13291138345157508, 0.24050632516043519, 0.24050632516043374, 0.03797468098616392]","[0.24050634255034392, 0.13291138406147826, 0.24050632542974423, 0.2405063254297441, 0.037974681160425926]","[0.26582276690315015, 0.24050632516043519, 0.2405063435325302, 0.24050634353252873, 0.12025316258021705]","[0.2658227681229596, 0.24050632542974193, 0.2405063425503435, 0.2405063425503444, 0.12025316271487553]","[0.24999999000000003, 0.12500001500000033, 0.24999998999999962, 0.12499999499999996, 0.12499999499999996]","[0.24999999254495334, 0.12500001118256734, 0.24999999254495334, 0.12499999627247667, 0.12499999627247957]","[0.25000002999999954, 0.24999999000000067, 0.24999998999999992, 0.24999999000000003, 0.12499999499999996]","[0.25000002236513963, 0.24999999254495087, 0.24999999254495334, 0.24999999254495375, 0.12499999627247957]","[0.24324319324324478, 0.20540544540540318, 0.20540544540540318, 0.24324319324324525, 0.027027042027026035]","[0.2432431966492119, 0.2054054426806292, 0.2054054426806297, 0.24324319664921093, 0.02702704100523945]","[0.24324337824323433, 0.2432431932432469, 0.2432431932432458, 0.24324319324324525, 0.10270272270270159]","[0.243243369047128, 0.24324319664920968, 0.24324319664921096, 0.24324319664921093, 0.10270272134031791]"
952,"[0.22222226722222005, 0.06880735944954229, 0.21100919931192785, 0.21100919931192788, 0.03649634631734481]","[0.2258064628371791, 0.06880735930787502, 0.21100919913484398, 0.21100919913484403, 0.036496346346014195]","[0.3284671168561032, 0.24087590526590252, 0.2752293015481621, 0.27522930154816216, 0.11111113361111]","[0.32846711711412935, 0.2408759053164961, 0.2752293019466014, 0.2752293019466001, 0.11290322472719418]","[0.27522930154816216, 0.06880735944954229, 0.21100919931192785, 0.21100919931192788, 0.09174310051605408]","[0.27522930194660106, 0.06880735930787502, 0.21100919913484392, 0.21100919913484403, 0.09174310064886707]","[0.27522943779816916, 0.21100919931192785, 0.2752293015481621, 0.27522930154816216, 0.10550459965596398]","[0.2752294372315017, 0.21100919913484392, 0.27522930194660117, 0.2752293019466001, 0.10550459956742185]","[0.24087593788494766, 0.10948903895203439, 0.24087590526590252, 0.24087590526590252, 0.03649634631734481]","[0.2408759377044979, 0.10948903903804302, 0.2408759053164961, 0.24087590531649575, 0.036496346346014195]","[0.3284671168561032, 0.24087590526590252, 0.24087593788494713, 0.24087593788494732, 0.08029196842196797]","[0.328467117114129, 0.2408759053164961, 0.24087593770449767, 0.24087593770449664, 0.08029196843883182]","[0.22222226722222005, 0.14814811064814973, 0.22222226722221994, 0.22222226722221997, 0.09876540709876655]","[0.22580646283717867, 0.14516128319948288, 0.2258064494543887, 0.22580644945438869, 0.0967741887996549]","[0.2962962212963003, 0.22222226722221997, 0.22222226722222, 0.22222226722222002, 0.11111113361110997]","[0.29032256639896575, 0.22580644945438855, 0.22580646283717867, 0.2258064628371791, 0.11290322472719418]"
953,"[0.22222221822222257, 0.06666666666666653, 0.22222221822222277, 0.13333333333333358, 0.04761905011904755]","[0.2222222269801591, 0.06666666666666671, 0.22222222698015878, 0.13333333333333341, 0.047619049998015854]","[0.2666666666666661, 0.25714282714285935, 0.2666666666666664, 0.2777777427777809, 0.14285713723214283]","[0.26666666666666683, 0.2571428449081634, 0.26666666666666683, 0.2777777658829362, 0.14285713750446413]","[0.23809523747023817, 0.14285713723214283, 0.23809523747023817, 0.2380952374702383, 0.04761905011904755]","[0.23809523750049602, 0.1428571375044644, 0.23809523750049602, 0.2380952375004959, 0.047619049998015854]","[0.23809523747023864, 0.2380952374702383, 0.23809523747023817, 0.23809525059523742, 0.14285713723214283]","[0.2380952375004963, 0.23809523750049602, 0.23809523750049608, 0.23809524999007922, 0.14285713750446413]","[0.22222221822222307, 0.22222221822222246, 0.22222221822222218, 0.22222223622222104, 0.05555554855555618]","[0.2222222269801591, 0.2222222269801587, 0.22222222698015853, 0.22222220556944416, 0.05555555317658723]","[0.22222223622222165, 0.2222222362222211, 0.22222223622222104, 0.2777777427777809, 0.11111110911111127]","[0.2222222269801591, 0.22222222698015875, 0.22222222698015853, 0.2777777658829362, 0.11111111349007946]","[0.2666666666666661, 0.06666666666666653, 0.25714282714285885, 0.13333333333333358, 0.08571427571428644]","[0.26666666666666683, 0.06666666666666671, 0.2571428449081633, 0.13333333333333341, 0.08571428163605377]","[0.2666666666666661, 0.2571428271428591, 0.2666666666666666, 0.2666666666666674, 0.13333333333333341]","[0.26666666666666683, 0.2571428449081634, 0.26666666666666683, 0.26666666666666683, 0.1333333333333329]"
954,"[0.22222226793649547, 0.11111108253968774, 0.11111113396825092, 0.22222226793650154, 0.027027024527027252]","[0.24137933575202014, 0.08695653914590631, 0.1304347686832757, 0.2413793006658989, 0.027027028870632002]","[0.3333332476190644, 0.2432432207432457, 0.24324322074324695, 0.24324322074324947, 0.12162161037162245]","[0.2955664734262491, 0.26086953736654345, 0.2608695373665347, 0.26086953736655083, 0.13043476868327156]","[0.2413793003448299, 0.1477832569458113, 0.24137930034483046, 0.24137930034482863, 0.03448275719211866]","[0.24137933575202014, 0.14778323671312396, 0.24137930066589136, 0.2413793006658989, 0.03448276225028859]","[0.2955665138916226, 0.24137930034483096, 0.24137930034483057, 0.24137930034482863, 0.07389162847290698]","[0.2955664734262491, 0.24137930066589136, 0.24137933575202014, 0.2413793357520366, 0.07389161835655943]","[0.22222226793649547, 0.11111108253968774, 0.11111113396825092, 0.2222222679365006, 0.08333331190476649]","[0.2608695373665347, 0.08695653914590631, 0.1304347686832757, 0.26086953736655083, 0.06521740435943009]","[0.33333324761906596, 0.22222226793650185, 0.22222226793649547, 0.2222222679365006, 0.11111113396825077]","[0.26086961743771897, 0.2608695373665514, 0.2608695373665347, 0.26086953736655083, 0.13043476868327156]","[0.24324322074324833, 0.13063064938062713, 0.2432432207432449, 0.24324322074324592, 0.027027024527027252]","[0.243243242782331, 0.1306306253302618, 0.24324324278233903, 0.24324324278234627, 0.027027028870632002]","[0.2612612987612579, 0.24324322074324592, 0.24324322074324517, 0.24324322074324647, 0.12162161037162338]","[0.2612612506605236, 0.24324324278233903, 0.24324324278233983, 0.24324325983570602, 0.12162162139116964]"
955,"[0.22222222222222227, 0.09090909057352042, 0.14814816481481308, 0.12500002000000066, 0.059259265925925654]","[0.23636363280165265, 0.09090909090909091, 0.1363636719834751, 0.12500000875939682, 0.054545468793390034]","[0.3636363622940817, 0.2499999599999982, 0.2500000400000013, 0.2727272643380104, 0.12499999333333302]","[0.36363636363636365, 0.24999998248120633, 0.25000001751879364, 0.327272693600853, 0.12499999708020113]","[0.2727272643380104, 0.09090909057352042, 0.18181818114704085, 0.1818181885295916, 0.07272727245881634]","[0.32727269360085304, 0.09090909090909091, 0.18181818181818132, 0.18181818181818174, 0.07272727272727282]","[0.3636363622940817, 0.1818181885295916, 0.1818181885295916, 0.2727272643380104, 0.09090909426479579]","[0.36363636363636365, 0.18181818181818174, 0.18181818181818132, 0.327272693600853, 0.09090909090909126]","[0.24999998666666615, 0.12499999333333323, 0.24999995999999783, 0.12500002000000066, 0.062499996666666585]","[0.24999999416040208, 0.12499999708020114, 0.24999998248120617, 0.12500000875939682, 0.062499998540100535]","[0.24999998666666634, 0.24999995999999824, 0.2500000400000013, 0.24999998666666612, 0.12499999333333302]","[0.24999999416040208, 0.24999998248120633, 0.25000001751879364, 0.2499999941604022, 0.12499999708020113]","[0.22222222222222227, 0.22222222222222213, 0.14814816481481308, 0.22222222222222227, 0.059259265925925654]","[0.23636363280165265, 0.23636363280165262, 0.1363636719834751, 0.23636363280165235, 0.054545468793390034]","[0.2962963296296262, 0.22222222222222227, 0.22222222222222213, 0.22222222222222227, 0.11111111111111105]","[0.2727273439669502, 0.23636363280165262, 0.2363636328016523, 0.23636363280165265, 0.11818181640082627]"
956,"[0.23076923349650696, 0.13063064938063326, 0.230769233496503, 0.23076923349650552, 0.027027025879485862]","[0.2307692334893486, 0.13063064176926276, 0.2307692334893487, 0.23076923348934827, 0.027027026215208905]","[0.29343630523957137, 0.24324323291537503, 0.24324323291537275, 0.2432432329153775, 0.12162161037162086]","[0.2934363017864226, 0.2432432359368796, 0.24324323593687985, 0.24324323593688013, 0.12162161796843997]","[0.24324323291537692, 0.14671815261978569, 0.24324323291537275, 0.24324323291537503, 0.027027025879485862]","[0.24324323593688002, 0.1467181508932113, 0.24324323593687985, 0.24324323593687955, 0.027027026215208905]","[0.29343630523957137, 0.24324323291537503, 0.24324323291537275, 0.2432432329153775, 0.07335907630989284]","[0.2934363017864226, 0.24324323593688002, 0.24324323593687985, 0.24324323593688013, 0.07335907544660565]","[0.24324322074323984, 0.1306306493806339, 0.24324322074323673, 0.2432432207432389, 0.027027024527027564]","[0.24324323593687988, 0.13063064176926276, 0.24324323593687985, 0.2432432359368796, 0.027027026215208905]","[0.2612612987612686, 0.24324322074323917, 0.24324322074323673, 0.24324322074323984, 0.12162161037162086]","[0.261261283538526, 0.2432432359368796, 0.24324323593687985, 0.24324323593688013, 0.12162161796843997]","[0.23076923349650696, 0.14102563875291552, 0.230769233496503, 0.23076923349650552, 0.07692306601398394]","[0.2307692334893486, 0.1410256387588765, 0.23076923348934844, 0.23076923348934827, 0.0769230660426064]","[0.2820512775058204, 0.23076923349650552, 0.230769233496503, 0.2307692334965076, 0.11538461674825348]","[0.282051277517752, 0.23076923348934833, 0.23076923348934844, 0.23076923348934883, 0.1153846167446743]"
957,"[0.22222222683760162, 0.13106801741500718, 0.1818181461931475, 0.14814814924705577, 0.0291262260922222]","[0.22222222899140806, 0.13106797535850215, 0.18181817026270417, 0.1481481492763456, 0.02912621674633381]","[0.36363629238633643, 0.24271837910197908, 0.24271837910198762, 0.272727250227268, 0.12135918955098866]","[0.36363634052540833, 0.24271842956979758, 0.24271842956979756, 0.2727272553940557, 0.12135921478489874]","[0.272727250227268, 0.18181814619316822, 0.1818181461931475, 0.1818182080681997, 0.06060606935606522]","[0.2727272553940558, 0.18181817026270422, 0.18181817026270417, 0.18181820204026844, 0.06060606734675611]","[0.36363629238633643, 0.1818182080681997, 0.1818182080681765, 0.272727250227268, 0.09090908340908767]","[0.36363634052540833, 0.18181820204026855, 0.18181820204026808, 0.2727272553940557, 0.09090908513135186]","[0.2427183791019631, 0.1310680174149999, 0.2427183791019348, 0.24271837910202018, 0.0291262260922222]","[0.24271842956979756, 0.13106797535850215, 0.24271842956979753, 0.2427184295697975, 0.02912621674633381]","[0.2621360348299998, 0.2427183791019348, 0.24271837910198762, 0.24271837910202018, 0.12135918955099255]","[0.2621359507170043, 0.24271842956979758, 0.24271842956979756, 0.2427184295697975, 0.12135921478489861]","[0.22222222683760562, 0.22222222090354188, 0.2222222209035418, 0.1481481492470515, 0.11111111045176698]","[0.22222222899140798, 0.22222221883762996, 0.22222221883762927, 0.1481481492763456, 0.11111111449570378]","[0.296296298494103, 0.222222226837607, 0.22222222683760123, 0.2222222209035411, 0.11111111341880281]","[0.29629629855269085, 0.22222222899140798, 0.222222228991408, 0.22222221883762966, 0.11111111449570403]"
958,"[0.2352941256470531, 0.10219725715590086, 0.17647056023528704, 0.14925334134337523, 0.026534016683247064]","[0.2352941339989943, 0.10256407255934835, 0.15384630386992582, 0.15384610883902272, 0.03418802418644912]","[0.30659177146770256, 0.23529409164706103, 0.29850668268675556, 0.23880615014921727, 0.17647056023528726]","[0.3076922176780451, 0.23529413399899324, 0.3076922176780447, 0.3076922176780434, 0.2058823325012584]","[0.2388061501492181, 0.10219725715590086, 0.2271972621559014, 0.2271972621559014, 0.07960206338307727]","[0.23798083929645752, 0.10256407255934835, 0.22756406233938944, 0.2275640623393885, 0.07932694643215236]","[0.30659177146770256, 0.2271972621559014, 0.23880619014922846, 0.23880615014921727, 0.11359863107795075]","[0.3076922176780451, 0.22756406233938822, 0.23798083929645708, 0.23798083929645752, 0.11378203116969385]","[0.2352941256470535, 0.11764706282354065, 0.17647056023528726, 0.23529409164706103, 0.05882353141176081]","[0.2352941339989943, 0.11764706699949816, 0.2058823325012584, 0.23529413399899368, 0.058823533499748365]","[0.23529412564708135, 0.23529409164706103, 0.23529412564705388, 0.23529412564704325, 0.17647056023528726]","[0.23529413399899615, 0.2352941339989931, 0.23529413399899318, 0.23529413399899432, 0.2058823325012584]","[0.2388061501492169, 0.11940307507459977, 0.20895588388043707, 0.14925334134337942, 0.026534016683247064]","[0.30769221767804406, 0.15384610883902333, 0.15384630386992582, 0.15384610883902272, 0.03418802418644912]","[0.2388061501492169, 0.20895588388043707, 0.29850668268675584, 0.23880615014921727, 0.10447794194021076]","[0.30769221767804406, 0.15384630386992448, 0.30769221767804544, 0.3076922176780429, 0.07692315193496364]"
